mal_id,title,score,genres,synopsis,image_url,type,episodes,members,url
1036,Kashou no Tsuki: Aki Kyougen,5.92,"Romance, Supernatural","When he was young, Arimasa Tsuchimikado rescued an injured cat and wished for it to become human. The cat, Kagetsu, is actually a member of the shape-shifting Kouga tribe and comes to live with Arimasa.

Years later, Arimasa is an uneasy presence in his village. The villagers despise him for being half-fox, but he is also the only one able to protect the village against supernatural invasion. Meanwhile, Kagetsu is going through a difficult period where he must choose which sex he will live the rest of his life as, a process he can only complete through sexual intercourse.

As pressure from other members of the Kouga clan opposes the wishes in Kagetsu’s heart, Arimasa's village is struck by a large-scale supernatural attack. With his peaceful life threatened, Arimasa will be forced to make undesirable decisions.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/77669l.jpg,OVA,2.0,5428,https://myanimelist.net/anime/1036/Kashou_no_Tsuki__Aki_Kyougen
571,Moldiver,6.05,"Romance, Sci-Fi","Hiroshi Ozora invents the Mol Unit, a device that makes its user invincible. His plans of becoming a super hero are short lived however when his sister, Mirai, accidently modifies the suit configuration. Now she is forced to save Tokyo by herself from the evil Machinegal and his gang of all-female androids. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/37735l.jpg,OVA,6.0,5387,https://myanimelist.net/anime/571/Moldiver
37937,Wan Jie Xian Zong,7.27,"Action, Adventure, Fantasy, Romance","Ye Xingyu'’s master Yu Huanxian went and left a giant Tianyuan Shenzong. Ye Xingyun became the new leader of the Tianyuan Shenzong. At the same time, the civet cat exchanged Prince Edward’s method and became a child of a small family, hidden in it, waiting for revenge. Opportunity. Ye Xingyun embarked on a very dangerous road, but with his own strategy, and Tianyuan Shenzong masters of all the help of experts, vertical and horizontal tactics, strategizing, against the huge Grand Dynasty. 

(Sorce: Anilist)",https://cdn.myanimelist.net/images/anime/1735/93070l.jpg,ONA,40.0,5370,https://myanimelist.net/anime/37937/Wan_Jie_Xian_Zong
36542,Boku wa Robot-goshi no Kimi ni Koi wo Suru,6.29,"Romance, Sci-Fi","An animated promotional video for the novel of the same title.

The novel's story is set in the year 2060 with Tokyo's third Olympics close at hand. While a secret project using robots moves forward, notice of a terrorist threat arrives. The story's protagonist combats terrorism and aims to protect the heroine, to whom he has given his heart. Plot twists come one after another as the story unfolds to a moving conclusion.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/88801l.jpg,Special,1.0,5365,https://myanimelist.net/anime/36542/Boku_wa_Robot-goshi_no_Kimi_ni_Koi_wo_Suru
40893,Komatta Jiisan,6.42,"Comedy, Romance","A story about a handsome, but slightly troubled old man who pretends to be a fool to make the grandma's heart flutter. A tale of a couple celebrating their 50th wedding anniversary, still nurturing a new love. This is a story of a couple's daily life with nothing but happiness that you will want to watch forever.

(Source: BS NTV, translated)",https://cdn.myanimelist.net/images/anime/1801/116872l.jpg,TV,13.0,5349,https://myanimelist.net/anime/40893/Komatta_Jiisan
37181,Guomin Laogong Dai Huijia 3rd Season,5.99,"Drama, Romance",Third season of Guomin Laogong Dai Huijia.,https://cdn.myanimelist.net/images/anime/1205/90237l.jpg,ONA,12.0,5333,https://myanimelist.net/anime/37181/Guomin_Laogong_Dai_Huijia_3rd_Season
35204,The King of Fighters: Destiny,6.54,"Action, Adventure, Drama, Romance",CG anime adaptation of The King of Fighters fighting game franchise.,https://cdn.myanimelist.net/images/anime/1238/110960l.jpg,ONA,24.0,5298,https://myanimelist.net/anime/35204/The_King_of_Fighters__Destiny
1115,Handsome Girl,5.6,Romance,"Hagiwara Mio is a 14-year-old TV actress who has gotten popular. One day on a set, she meets Kumagai Ichiya, who tells her that her acting ""stinks."" Mio is hurt by his comments, but she finds that she can't get Ichiya out of her mind. It turns out that Ichiya is a promising director, who directed a music video for Mio's friend Sawaki Aya, an idol singer. After the success of this music video, Ichiya is asked to direct a movie, and he wants Mio to be the heroine, because he feels that she is a ""handsome"" girl like the actresses of old. How will Mio cope with her feelings toward Ichiya?

(Source: T.H.E.M. Anime Review, edited)",https://cdn.myanimelist.net/images/anime/10/34835l.jpg,OVA,1.0,5285,https://myanimelist.net/anime/1115/Handsome_Girl
677,Sentimental Journey,6.4,"Drama, Romance","Sentimental Journey is a collection of twelve short stories about twelve different girls. Though unrelated, there is one common theme that binds the episodes together: each girl's bittersweet experience of first love. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/3/49617l.jpg,TV,12.0,5275,https://myanimelist.net/anime/677/Sentimental_Journey
2231,Miyuki,6.62,Romance,"Wakamatsu Masato lives with his step-sister, Miyuki, whom he does not have blood relationship with. Their father is always working oversea and left the two of them living by themselves in Toukyou. Miyuki is cute, nice, sensitive and very popular among guys around Masato. Masato has a girlfriend at school whose name is Kajima Miyuki, who is pretty and gentle, the ideal dream of every highschool boy.

(Source: AnimeNfo)",https://cdn.myanimelist.net/images/anime/1081/154966l.jpg,TV,37.0,5269,https://myanimelist.net/anime/2231/Miyuki
1497,Aru Machi Kado no Monogatari,6.53,"Award Winning, Drama, Romance","On a certain street corner, there live a girl and her bear doll; a mischievous mouse named Kanku-bouya; a sycamore tree; an old street lamp; a moth; and posters containing a bar girl, a violinist, and a pianist. They all strive for life, but the world may not allow them to flourish.

In Aru Machi Kado no Monogatari, will the inhabitants of the street corner be able to maintain their peaceful existences, or will war and tyranny plunge them into chaos?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/3159l.jpg,Movie,1.0,5261,https://myanimelist.net/anime/1497/Aru_Machi_Kado_no_Monogatari
61013,"Replica datte, Koi wo Suru.",,"Drama, Romance, Supernatural","On days when Sunao is sick, or not feeling like going to school, she is called to take her place. She was born to this world when Sunao wished to have a substitute. No one knows that she exists, but she tries to do her best for Sunao whenever she is called. One day she talks with Sanada, one of her classmates. They become friends, but soon he notices that she is different from the original Sunao...he was the first one who did. She tells him to talk with her only when she has her hair half-up. Sanada does like she told him, and they enjoy their time together. As they become closer, she realizes that she has special feelings toward Sanada. But she doesn't know what will happen to her...if she, a replica, falls in love.

(Source: Kadokawa)",https://cdn.myanimelist.net/images/anime/1937/153535l.jpg,TV,,5248,https://myanimelist.net/anime/61013/Replica_datte_Koi_wo_Suru
2193,Saiunkoku Monogatari Recaps,7.21,"Adventure, Fantasy, Romance",Recaps of the first season of Saiunkoku Monogatari. Aired to bridge the time till the second season starts.,https://cdn.myanimelist.net/images/anime/5/67033l.jpg,Special,9.0,5241,https://myanimelist.net/anime/2193/Saiunkoku_Monogatari_Recaps
2259,Dr. Rin ni Kiitemite!,6.8,"Comedy, Fantasy, Romance","Kanzaki Meirin, a junior high school student, posseses fusui power which can drive away evil spirits away whenever they appeared. She is in fact, the fortune teller Dr. Rin. She is in love with her best friend, soccer club member, Yuuki Asuka. However, Yuuki does not like fortune-telling and superstitious things.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1279/96440l.jpg,TV,51.0,5230,https://myanimelist.net/anime/2259/Dr_Rin_ni_Kiitemite
61293,Koisuru One Piece,6.72,"Comedy, Romance","The premise of this gag manga spinoff is about three high school students: a young male student, his girlfriend and a third wheel who is a One Piece fanatic. Their names are similar to the Straw Hat Pirates and the group form a fan club dedicated to One Piece.

(Source: One Piece Wiki)",https://cdn.myanimelist.net/images/anime/1304/148725l.jpg,ONA,5.0,5218,https://myanimelist.net/anime/61293/Koisuru_One_Piece
3120,Bobby ni Kubittake,5.96,"Drama, Romance","The ""Bobby"" referred to in the title is actually 17-year-old Akihiko Nomura, an underachieving high school kid with a deep love for motorcycles. His grades are failing, and his father – traditional and strict (but who must have also at some point gave in and allowed him to have a motorcycle) – is trying everything he can think of to get the kid to apply for college. His mother is so silent, she might as well not even exist. Really, his support system lies entirely in his twinkle-toed little sister, who's nosy but cheers him on in her own way.

Bobby really does little else but work on his bike. He cleans his bike. He tunes up his bike. He rides his bike. One would call him a motorcycle otaku. His most recent achievement seems to have been getting photos of himself on a road trip printed in a motorcyclist hobby magazine. This leads to an unexpected result: a girl his age, who picked up that issue on a whim, decides to write him a letter. A long, rambling letter, but dreamily romantic just the same. Bobby admits to his sister that he's never gotten a letter from a girl before. He writes back, ""I got your letter. I'm happy 'cause it was from a girl.""

Bobby is not a well-rounded kid. He barely speaks – even to his own family – and the ""letters"" he writes back to the mystery girl usually consist of a single sentence or so. His obsession is all-consuming, to the point where he happily quits school to work at a biker bar. Of course, his father, at a loss, kicks him out of the house. Staying with a friend, he's delighted when his female pen pal says she'll call him. On that day, his boss at the bar decides to take him to a motocross track. But that's a day that wouldn't end in a way that anybody would expect.

(Source: ANN, edited)",https://cdn.myanimelist.net/images/anime/1974/128553l.jpg,Movie,1.0,5205,https://myanimelist.net/anime/3120/Bobby_ni_Kubittake
3394,Kimagure Orange☆Road: Shounen Jump Special,6.49,"Drama, Romance","A special made before the rest of the KOR anime to test the possibility of making more. Essentially an alternate TV version of episode 46 , Kyosuke and Madoka go to the beach only to be trapped alone together.",https://cdn.myanimelist.net/images/anime/1160/94283l.jpg,OVA,1.0,5157,https://myanimelist.net/anime/3394/Kimagure_Orange☆Road__Shounen_Jump_Special
40835,Aishen Qiaokeli-ing: Wanjie Jinian,6.45,"Comedy, Romance",Recap episode of the first season of Aishen Qiaokeli-ing posted on the official Tenecent biibili channel.,https://cdn.myanimelist.net/images/anime/1083/104669l.jpg,ONA,1.0,5157,https://myanimelist.net/anime/40835/Aishen_Qiaokeli-ing__Wanjie_Jinian
6496,Cutie Honey F Movie,6.09,"Action, Adventure, Comedy, Romance, Ecchi","Honey Kisaragi is a perfectly normal beautiful high school student. Until her scientist father is kidnapped by the evil organization Panther Claw, that is. But her father left behind a device she can use to transform into the red-haired sword-wielding heroine Cutey Honey.",https://cdn.myanimelist.net/images/anime/7/22167l.jpg,Movie,1.0,5119,https://myanimelist.net/anime/6496/Cutie_Honey_F_Movie
33087,Meiji Tokyo Renka Movie 2: Hanakagami no Fantasia,6.42,"Fantasy, Romance","Sequel to Meiji Tokyo Renka: Yumihari no Serenade, which follows Mei Ayazuki as she travels back in time and falls in love with historical figures.",https://cdn.myanimelist.net/images/anime/9/79862l.jpg,Movie,1.0,5116,https://myanimelist.net/anime/33087/Meiji_Tokyo_Renka_Movie_2__Hanakagami_no_Fantasia
50274,Yao Shen Ji 5th Season,7.52,"Action, Adventure, Fantasy, Romance",Fifth season of Yao Shen Ji.,https://cdn.myanimelist.net/images/anime/1390/119371l.jpg,ONA,52.0,5076,https://myanimelist.net/anime/50274/Yao_Shen_Ji_5th_Season
3115,Toki no Tabibito: Time Stranger,6.13,"Action, Adventure, Romance, Sci-Fi","Based on the novel trilogy of the same name by MAYUMURA Taku (眉村 卓), Time Stranger is the story of a bunch of teenagers getting transported back in time through Japan's history, and getting mixed up with samurai shenanigans.",https://cdn.myanimelist.net/images/anime/10/4740l.jpg,Movie,1.0,5004,https://myanimelist.net/anime/3115/Toki_no_Tabibito__Time_Stranger
